sentiment,id,date,query,username,text,clean_text,vader_score,vader_label,tb_polarity,tb_subjectivity,tb_label
Negative,2066476622,Sun Jun 07 10:35:35 PDT 2009,NO_QUERY,BD_24,@carmcarm3 We are still on the count down to green show. Poor puppy ,we are still on the count down to green show. poor puppy,-0.4767,Negative,-0.2518518518518518,0.3962962962962963,Negative
Positive,1980102807,Sun May 31 05:41:44 PDT 2009,NO_QUERY,zebslc,@SarahMillican75 you know you tweet too much when everything is a potential twitpic.....  ,you know you tweet too much when everything is a potential twitpic.....,0.0,Neutral,0.1,0.6,Positive
Positive,2052261088,Sat Jun 06 00:09:01 PDT 2009,NO_QUERY,s4sukhdeep,@rehabc cool cool.. new word inventor  u entered it in their dictionary?,cool cool.. new word inventor u entered it in their dictionary?,0.3182,Positive,0.27878787878787875,0.5848484848484848,Positive
Positive,1823821019,Sat May 16 23:05:32 PDT 2009,NO_QUERY,JoeCascio,@danamoos Heh... the first 'o'. ,heh... the first o.,0.0,Neutral,0.25,0.3333333333333333,Positive
Positive,1990472843,Mon Jun 01 04:57:56 PDT 2009,NO_QUERY,Vi91,Good morning world. I am excited to be back to work. ,good morning world. i am excited to be back to work.,0.6486,Positive,0.35833333333333334,0.45,Positive
Positive,2058350729,Sat Jun 06 14:45:53 PDT 2009,NO_QUERY,YvetteObeney,"@mattdavey2 Me neither, going 2 open another! ","me neither, going 2 open another!",0.0,Neutral,0.0,0.5,Neutral
Positive,1836342555,Mon May 18 07:49:35 PDT 2009,NO_QUERY,Javamomma,"@LaVernB Wrap, baby, wrap! I'm here for ya!.. I am doing ok! Cloudy here &amp; waiting on the oil man, but still having a decent day! ","wrap, baby, wrap! im here for ya!.. i am doing ok! cloudy here amp waiting on the oil man, but still having a decent day!",0.4153,Positive,0.41666666666666663,0.5833333333333333,Positive
Negative,1981622374,Sun May 31 09:32:40 PDT 2009,NO_QUERY,morganbrown11,"just got home from dallas   i miss it already! im about 2 be like sandy on spongebob, &quot;wish i was back in texas...&quot;","just got home from dallas i miss it already! im about 2 be like sandy on spongebob, quotwish i was back in texas...quot",0.2942,Positive,0.0,0.0,Neutral
Negative,1680195502,Sat May 02 11:07:15 PDT 2009,NO_QUERY,Scotty_L,I just dropped a tray of food on myself ,i just dropped a tray of food on myself,0.0,Neutral,0.0,0.0,Neutral
Positive,1882371395,Fri May 22 06:45:06 PDT 2009,NO_QUERY,kingdomcome321,http://twitpic.com/5ovae - Don't fall asleep when we're around ,dont fall asleep when were around,0.0,Neutral,0.0,0.0,Neutral
Positive,1836116442,Mon May 18 07:24:10 PDT 2009,NO_QUERY,taylor_casual,@croutonff5 theres always time for a movie ,theres always time for a movie,0.0,Neutral,0.0,0.0,Neutral
Negative,1977462311,Sat May 30 21:01:32 PDT 2009,NO_QUERY,bambs_28,Family is over! Back still hurts ,family is over! back still hurts,-0.5255,Negative,0.0,0.0,Neutral
Positive,1754599154,Sun May 10 06:48:25 PDT 2009,NO_QUERY,blubutterfly75,"My handsome man got me breakfast from Panera. He is the best, love him to death. I am very blessed, absolutely love my life. ","my handsome man got me breakfast from panera. he is the best, love him to death. i am very blessed, absolutely love my life.",0.9524,Positive,0.54,0.5599999999999999,Positive
Negative,1553458434,Sat Apr 18 14:19:19 PDT 2009,NO_QUERY,krisyee,Totally left the house without my camera battery ,totally left the house without my camera battery,0.0,Neutral,0.0,0.0,Neutral
Negative,2236528785,Fri Jun 19 03:56:13 PDT 2009,NO_QUERY,Sofyx,"@Luke Oh Luke  , why don't you answer me? pleease try it . Love your music ! Hear it the whole day, really !","oh luke , why dont you answer me? pleease try it . love your music ! hear it the whole day, really !",0.6988,Positive,0.35833333333333334,0.39999999999999997,Positive
Negative,1970034033,Sat May 30 02:10:59 PDT 2009,NO_QUERY,sharminjassal,hubby is down with bronchitis. been a good wife n nurse. but am afraid the nurse is catching the bug too ,hubby is down with bronchitis. been a good wife n nurse. but am afraid the nurse is catching the bug too,0.2382,Positive,0.1361111111111111,0.6722222222222223,Positive
Positive,1969483805,Sat May 30 00:10:48 PDT 2009,NO_QUERY,sheBAKES,@Tralala_Muriel you're going with Fallon and I? Score ,youre going with fallon and i? score,0.0,Neutral,0.0,0.0,Neutral
Negative,2186682181,Mon Jun 15 19:11:05 PDT 2009,NO_QUERY,dumbblondie1886,is not looking foward to finals ,is not looking foward to finals,0.0,Neutral,0.0,0.0,Neutral
Positive,2193223462,Tue Jun 16 08:09:53 PDT 2009,NO_QUERY,TeLisaD,@Sweetldy1 Good Morning! ,good morning!,0.4926,Positive,0.875,0.6000000000000001,Positive
Positive,1989095825,Mon Jun 01 00:19:56 PDT 2009,NO_QUERY,CatherineFuller,Suprisingly I'm the only person who isnt burning in this sun  I've taken precautions today though = suncream is on!,suprisingly im the only person who isnt burning in this sun ive taken precautions today though suncream is on!,0.0,Neutral,0.0,1.0,Neutral
Positive,2050303021,Fri Jun 05 18:25:47 PDT 2009,NO_QUERY,JoeyCanFly,"@christianjt Omg, haha. That video was sooo funny! I lover her, too! ","omg, haha. that video was sooo funny! i lover her, too!",0.8829,Positive,0.2953125,0.65,Positive
Positive,2066571828,Sun Jun 07 10:46:18 PDT 2009,NO_QUERY,ChristinaNinja,Beacccchhh flow ,beacccchhh flow,0.0,Neutral,0.0,0.0,Neutral
Positive,1956012663,Thu May 28 21:01:29 PDT 2009,NO_QUERY,CosmoLaLa,@JaeKuzco we will see! Have a great night! Drink one for me ,we will see! have a great night! drink one for me,0.6892,Positive,1.0,0.75,Positive
Positive,2063190223,Sun Jun 07 01:41:52 PDT 2009,NO_QUERY,_LisaWS_,"Today's dives were GR8! Blue Water Wreck was gorgeous, Cement Wreck was equally gorgeous. Watch out 4 photos ","todays dives were gr8! blue water wreck was gorgeous, cement wreck was equally gorgeous. watch out 4 photos",0.8016,Positive,0.4666666666666666,0.6333333333333333,Positive
Positive,1753075260,Sun May 10 00:02:10 PDT 2009,NO_QUERY,xlsxlls,"colds nearly gone, yayness!! greys anatomy on tonight . . . . . .double yay! ","colds nearly gone, yayness!! greys anatomy on tonight . . . . . .double yay!",0.6458,Positive,0.1953125,0.4,Positive
Positive,2015008024,Wed Jun 03 03:24:48 PDT 2009,NO_QUERY,preethzzz,I really don't know what it is about this time of day which makes me wanna come on twitter! ,i really dont know what it is about this time of day which makes me wanna come on twitter!,0.0,Neutral,0.25,0.2,Positive
Negative,2299585902,Tue Jun 23 13:05:52 PDT 2009,NO_QUERY,zandraisabelle,@bmthofficial I wish I could see you in Sweden but I can't! Gutted  Hope you have a nice time x,i wish i could see you in sweden but i cant! gutted hope you have a nice time x,0.4084,Positive,0.6,1.0,Positive
Negative,2204524125,Wed Jun 17 02:26:33 PDT 2009,NO_QUERY,tamsyng,"have just turned down two tickets to Paris on the euro star for next thursday, I used to be so impulsive ","have just turned down two tickets to paris on the euro star for next thursday, i used to be so impulsive",0.0,Neutral,-0.07777777777777778,0.14444444444444446,Negative
Positive,1981438271,Sun May 31 09:09:15 PDT 2009,NO_QUERY,frameworkjace,"@straylightrun oh man, thanks so much for that. I'll see you guys there on tuesday then. ","oh man, thanks so much for that. ill see you guys there on tuesday then.",0.0258,Neutral,-0.033333333333333326,0.4666666666666666,Neutral
Positive,1834596753,Mon May 18 03:32:12 PDT 2009,NO_QUERY,fossiloflife,@rehna_tu  write away to glory,write away to glory,0.5423,Positive,0.0,0.0,Neutral
Negative,1996711313,Mon Jun 01 15:33:19 PDT 2009,NO_QUERY,mobliving,@TeeRibbzz aww thats not fair. i didn't know ,aww thats not fair. i didnt know,-0.2411,Negative,-0.024999999999999994,0.9,Neutral
Positive,1963487110,Fri May 29 12:47:51 PDT 2009,NO_QUERY,rissa145,well there's a thrid of a page...break time!  hahaa,well theres a thrid of a page...break time! hahaa,0.3382,Positive,0.0,0.0,Neutral
Positive,1972330636,Sat May 30 09:01:26 PDT 2009,NO_QUERY,shaquib,@KimOEsq i dont even know. There are rainbows and stars obviously and a fairy and some mushrooms and a tree and flowers  i was mainly  ...,i dont even know. there are rainbows and stars obviously and a fairy and some mushrooms and a tree and flowers i was mainly ...,0.0,Neutral,0.08333333333333333,0.41666666666666663,Positive
Positive,2169500859,Sun Jun 14 14:36:24 PDT 2009,NO_QUERY,kigirl777,"@_Trystianity_ T-shirt? Do you want me to return that Elvis, cuz he's already on a flight to see you as we speak ","tshirt? do you want me to return that elvis, cuz hes already on a flight to see you as we speak",0.0772,Positive,0.0,0.0,Neutral
Negative,1836237592,Mon May 18 07:38:05 PDT 2009,NO_QUERY,BionicBeauty,Catching up on my emails and blogging. I'm so sorry to all my readers and followers.  You'll have new goodies to make up for my absence.,catching up on my emails and blogging. im so sorry to all my readers and followers. youll have new goodies to make up for my absence.,-0.188,Negative,0.05596590909090908,0.5886363636363636,Positive
Negative,1963941413,Fri May 29 13:29:00 PDT 2009,NO_QUERY,Tres_Jolie,My twitter isn't updating.  How am I to know what everyone famous is doing!?!?!?,my twitter isnt updating. how am i to know what everyone famous is doing!?!?!?,0.0,Neutral,0.9765625,1.0,Positive
Negative,1976588906,Sat May 30 18:31:14 PDT 2009,NO_QUERY,LornaDahl,"still hasn't blogged about Sagada, Davao, Talipanan, Bohol, Camiguin and Cagayan de Oro. Tsk tsk tsk.  http://plurk.com/p/xac6n","still hasnt blogged about sagada, davao, talipanan, bohol, camiguin and cagayan de oro. tsk tsk tsk.",0.0,Neutral,0.0,0.0,Neutral
Negative,2224112783,Thu Jun 18 09:06:13 PDT 2009,NO_QUERY,missmusze,@Troylynn been too long. miss you guys ,been too long. miss you guys,-0.1531,Negative,-0.05,0.4,Neutral
Positive,2014894650,Wed Jun 03 03:02:18 PDT 2009,NO_QUERY,nagendran,@abbylatif just enjoy looking at tweety bird and not to twitt...hehehehe  ,just enjoy looking at tweety bird and not to twitt...hehehehe,0.4939,Positive,0.4,0.5,Positive
Negative,1986220438,Sun May 31 18:30:43 PDT 2009,NO_QUERY,PerritaBlue,i was watching speak and it fuking made me cry.. fuckes me up that some one would fuck some ones life and that it happends so oftem ,i was watching speak and it fuking made me cry.. fuckes me up that some one would fuck some ones life and that it happends so oftem,-0.8271,Negative,-0.4,0.6,Negative
Positive,1983051042,Sun May 31 12:24:34 PDT 2009,NO_QUERY,UnderXposd,Met a girl from NJ last night who ran out onto the club terrace announcing she had peed in a urinal. 3 cheers for cross border drinking ,met a girl from nj last night who ran out onto the club terrace announcing she had peed in a urinal. 3 cheers for cross border drinking,0.4767,Positive,0.0,0.03333333333333333,Neutral
Positive,1972162020,Sat May 30 08:41:14 PDT 2009,NO_QUERY,tori255,I was sunbathing for 30 mins and i got a slight tan  ,i was sunbathing for 30 mins and i got a slight tan,0.0,Neutral,-0.16666666666666666,0.16666666666666666,Negative
Negative,2062224234,Sat Jun 06 22:38:54 PDT 2009,NO_QUERY,jzellis,@warrenwucinich not as fun as you'd think. ,not as fun as youd think.,-0.4023,Negative,0.3,0.2,Positive
Positive,2069956183,Sun Jun 07 16:50:25 PDT 2009,NO_QUERY,shellchum,@JayMcGraw sounds like a good relaxing evening!! ,sounds like a good relaxing evening!!,0.8475,Positive,1.0,0.6000000000000001,Positive
Negative,2207571129,Wed Jun 17 08:06:27 PDT 2009,NO_QUERY,sarah_cb,@dreimer1217 what makes it worse is that cops do not enforce the law w/ these morons. At least they don't here. Don't even show up ,what makes it worse is that cops do not enforce the law w these morons. at least they dont here. dont even show up,-0.6597,Negative,-0.5000000000000001,0.6666666666666666,Negative
Positive,1557713412,Sun Apr 19 05:38:46 PDT 2009,NO_QUERY,DebsyC,@piccic they never have chicken feet at Ming Court! Got my shiu mai tho ,they never have chicken feet at ming court! got my shiu mai tho,0.0,Neutral,-0.75,0.95,Negative
Negative,1794131195,Thu May 14 05:02:24 PDT 2009,NO_QUERY,leatherzebra,Good news: not as sore as expected from yoga class. Bad news: have started chewing on tongue again in my sleep ,good news not as sore as expected from yoga class. bad news have started chewing on tongue again in my sleep,0.1306,Positive,-0.03333333333333329,0.5555555555555555,Neutral
Positive,2182224195,Mon Jun 15 12:53:17 PDT 2009,NO_QUERY,SaracaB,"wants something sweet... well, anyways. ","wants something sweet... well, anyways.",0.2732,Positive,0.275,0.375,Positive
Positive,1971972534,Sat May 30 08:17:30 PDT 2009,NO_QUERY,ArmstrongMillar,@heninger  ;) Did some shots in Candlelight last week: amazing!!,did some shots in candlelight last week amazing!!,0.658,Positive,0.46875000000000006,0.48333333333333334,Positive
Positive,1978823166,Sun May 31 00:35:30 PDT 2009,NO_QUERY,MarissaGV,Just got back from the city. Had a goodtime with the cuzzos and Jeff! ,just got back from the city. had a goodtime with the cuzzos and jeff!,0.0,Neutral,0.0,0.0,Neutral
Positive,1997675849,Mon Jun 01 17:15:49 PDT 2009,NO_QUERY,john_ivanoff,@Pogue big beautiful whale. . . maybe he should contact witter ,big beautiful whale. . . maybe he should contact witter,0.5994,Positive,0.425,0.55,Positive
Negative,1962434103,Fri May 29 11:02:26 PDT 2009,NO_QUERY,LightConceptsPR,one last stop in Chicago before going back to Miami ,one last stop in chicago before going back to miami,-0.296,Negative,0.0,0.03333333333333333,Neutral
Negative,2244386048,Fri Jun 19 14:40:41 PDT 2009,NO_QUERY,jason_miller,Surprise!!  Provincial office doors locked at 4:28 PM on Friday. ,surprise!! provincial office doors locked at 428 pm on friday.,0.3987,Positive,0.0,0.0,Neutral
Positive,2001395820,Tue Jun 02 00:44:52 PDT 2009,NO_QUERY,TanJa_C,@chukaman so you can fix it then  yay!,so you can fix it then yay!,0.5707,Positive,0.0,0.0,Neutral
Positive,1933124913,Tue May 26 23:03:42 PDT 2009,NO_QUERY,spookychan,@Zulfiqar_RGH indeed! though i got some cool shots of some of their sharks and things. ,indeed! though i got some cool shots of some of their sharks and things.,0.3802,Positive,0.35,0.65,Positive
Positive,2054560890,Sat Jun 06 07:37:04 PDT 2009,NO_QUERY,xFairyxWingsx,(Hopefully) Going to the movies today!! ,hopefully going to the movies today!!,0.508,Positive,0.0,0.0,Neutral
Positive,1676933851,Fri May 01 23:46:15 PDT 2009,NO_QUERY,LilliJ,@unseenenergy thank you.  that was perfect.. loved dances with wolves ,thank you. that was perfect.. loved dances with wolves,0.7506,Positive,0.85,0.9,Positive
Positive,1551805183,Sat Apr 18 10:01:09 PDT 2009,NO_QUERY,captainsharmie,"@Wossy !!!! yay! is it good? is it fun? it comes out my birthday, and i've already got birthday money that i will use to buy it ","!!!! yay! is it good? is it fun? it comes out my birthday, and ive already got birthday money that i will use to buy it",0.9028,Positive,0.5,0.4,Positive
Negative,1970386816,Sat May 30 03:39:37 PDT 2009,NO_QUERY,CoRDieS,parents are over for the night and i ran out of booze (for myself) ,parents are over for the night and i ran out of booze for myself,0.0,Neutral,0.0,0.0,Neutral
Positive,1978235323,Sat May 30 22:47:20 PDT 2009,NO_QUERY,angelkutty,"@rem28 @reginagrace18 @sibyl714 i have no idea. whoever gets married first tho, must have that picture in their slideshow ","i have no idea. whoever gets married first tho, must have that picture in their slideshow",-0.296,Negative,0.25,0.29166666666666663,Positive
Negative,2054835219,Sat Jun 06 08:10:40 PDT 2009,NO_QUERY,thefamilyband,We just got our key made!! Over a hundred dollars later!!! ,we just got our key made!! over a hundred dollars later!!!,0.0,Neutral,0.0,0.5,Neutral
Negative,1977554153,Sat May 30 21:12:25 PDT 2009,NO_QUERY,BitterChris,@Isfet Yeah I'm kind of hoping enough people get the PS3 one for there to be people to play against ,yeah im kind of hoping enough people get the ps3 one for there to be people to play against,0.7275,Positive,0.3,0.7,Positive
Positive,1880589497,Fri May 22 01:46:58 PDT 2009,NO_QUERY,paavani,"@twilightfairy yeah, I saw sun less sky and went outside to feel rain and all I get bird shit type drizzle.Saw here &amp; there and came back ","yeah, i saw sun less sky and went outside to feel rain and all i get bird shit type drizzle.saw here amp there and came back",-0.34,Negative,-0.09166666666666667,0.22916666666666669,Negative
Negative,2242245048,Fri Jun 19 11:57:10 PDT 2009,NO_QUERY,ChopperKat,Crumbs! So sorry to see Rafael Nadal withdrawing from Wimbledon ,crumbs! so sorry to see rafael nadal withdrawing from wimbledon,-0.2228,Negative,-0.5,1.0,Negative
Positive,1971052014,Sat May 30 06:04:22 PDT 2009,NO_QUERY,Vermatheninja,Aha! Yes! I found some 3 ply kleenexes. ,aha! yes! i found some 3 ply kleenexes.,0.508,Positive,0.0,0.0,Neutral
Positive,1970495263,Sat May 30 04:05:44 PDT 2009,NO_QUERY,JK85,Planning on renting my first movie on Apple TV tonight too ,planning on renting my first movie on apple tv tonight too,0.0,Neutral,0.25,0.3333333333333333,Positive
